cfl_game_id,sked_id,week_name,week_short,week_id,game_num,game_date,date_tbd,time_tbd,game_status,away_team,away_initial,away_score1,away_score2,away_score3,away_score4,away_scoreOT,away_id,home_team,home_initial,home_score1,home_score2,home_score3,home_score4,home_scoreOT,home_id,attendance,sold_out,is_visible,culture
18521,8939,Week 8,8,12,37,57-09-30 19:00,0,0,Final,Edmonton,edm,27,0,0,0,0,3,Winnipeg,wpg,28,0,0,0,0,5,0,0,1,en
18525,8941,Week 9,9,13,40,57-10-05 19:00,0,0,Final,Saskatchewan,ssk,9,0,0,0,0,4,Calgary,cgy,36,0,0,0,0,2,0,0,1,en
18529,8943,Week 9,9,13,39,57-10-05 19:00,0,0,Final,Winnipeg,wpg,0,0,0,0,0,5,Edmonton,edm,41,0,0,0,0,3,0,0,1,en
18533,8945,Week 9,9,13,41,57-10-05 19:00,0,0,Final,Hamilton,ham,18,0,0,0,0,6,Ottawa,orr,17,0,0,0,0,24,0,0,1,en
18537,8947,Week 9,9,13,42,57-10-05 19:00,0,0,Final,Montreal,mtl,31,0,0,0,0,9,Toronto,tor,41,0,0,0,0,7,0,0,1,en
18541,8949,Week 9,9,13,43,57-10-07 19:00,0,0,Final,Winnipeg,wpg,37,0,0,0,0,5,Saskatchewan,ssk,3,0,0,0,0,4,0,0,1,en
18545,8951,Week 9,9,13,44,57-10-07 19:00,0,0,Final,Calgary,cgy,1,0,0,0,0,2,BC,bc,27,0,0,0,0,1,0,0,1,en
18549,8953,Week 10,10,14,45,57-10-12 19:00,0,0,Final,BC,bc,22,0,0,0,0,1,Winnipeg,wpg,16,0,0,0,0,5,0,0,1,en
18553,8955,Week 10,10,14,46,57-10-12 19:00,0,0,Final,Calgary,cgy,7,0,0,0,0,2,Edmonton,edm,46,0,0,0,0,3,0,0,1,en
18557,8957,Week 10,10,14,47,57-10-12 19:00,0,0,Final,Montreal,mtl,17,0,0,0,0,9,Ottawa,orr,27,0,0,0,0,24,0,0,1,en
18561,8959,Week 10,10,14,48,57-10-12 19:00,0,0,Final,Toronto,tor,14,0,0,0,0,7,Hamilton,ham,38,0,0,0,0,6,0,0,1,en
18565,8961,Week 11,11,15,49,57-10-14 19:00,0,0,Final,Hamilton,ham,22,0,0,0,0,6,Toronto,tor,16,0,0,0,0,7,0,0,1,en
18569,8963,Week 11,11,15,50,57-10-14 19:00,0,0,Final,Ottawa,orr,24,0,0,0,0,24,Montreal,mtl,32,0,0,0,0,9,0,0,1,en
18573,8965,Week 11,11,15,51,57-10-14 19:00,0,0,Final,BC,bc,30,0,0,0,0,1,Saskatchewan,ssk,10,0,0,0,0,4,0,0,1,en
18577,8967,Week 11,11,15,52,57-10-14 19:00,0,0,Final,Edmonton,edm,32,0,0,0,0,3,Calgary,cgy,6,0,0,0,0,2,0,0,1,en
18581,8969,Week 12,12,16,53,57-10-19 19:00,0,0,Final,Edmonton,edm,29,0,0,0,0,3,BC,bc,12,0,0,0,0,1,0,0,1,en
18585,8971,Week 12,12,16,54,57-10-19 19:00,0,0,Final,Winnipeg,wpg,31,0,0,0,0,5,Calgary,cgy,7,0,0,0,0,2,0,0,1,en
18589,8973,Week 12,12,16,55,57-10-19 19:00,0,0,Final,Montreal,mtl,15,0,0,0,0,9,Hamilton,ham,18,0,0,0,0,6,0,0,1,en
18593,8975,Week 12,12,16,56,57-10-19 19:00,0,0,Final,Ottawa,orr,23,0,0,0,0,24,Toronto,tor,31,0,0,0,0,7,0,0,1,en
18597,8977,Week 12,12,16,57,57-10-21 19:00,0,0,Final,Saskatchewan,ssk,19,0,0,0,0,4,Winnipeg,wpg,27,0,0,0,0,5,0,0,1,en
18601,8979,Week 13,13,17,58,57-10-26 19:00,0,0,Final,BC,bc,0,0,0,0,0,1,Edmonton,edm,29,0,0,0,0,3,0,0,1,en
18605,8981,Week 13,13,17,59,57-10-26 19:00,0,0,Final,Calgary,cgy,14,0,0,0,0,2,Saskatchewan,ssk,32,0,0,0,0,4,0,0,1,en
18609,8983,Week 13,13,17,60,57-10-26 19:00,0,0,Final,Toronto,tor,7,0,0,0,0,7,Ottawa,orr,25,0,0,0,0,24,0,0,1,en
18613,8985,Week 13,13,17,61,57-10-26 19:00,0,0,Final,Hamilton,ham,19,0,0,0,0,6,Montreal,mtl,17,0,0,0,0,9,0,0,1,en
18617,8987,Week 13,13,17,62,57-10-28 19:00,0,0,Final,Calgary,cgy,13,0,0,0,0,2,Winnipeg,wpg,30,0,0,0,0,5,0,0,1,en
18621,8989,Week 14,14,18,63,57-11-02 19:00,0,0,Final,Edmonton,edm,23,0,0,0,0,3,Saskatchewan,ssk,0,0,0,0,0,4,0,0,1,en
18625,8991,Week 14,14,18,64,57-11-02 19:00,0,0,Final,Winnipeg,wpg,42,0,0,0,0,5,BC,bc,19,0,0,0,0,1,0,0,1,en
18629,8993,Week 14,14,18,65,57-11-02 19:00,0,0,Final,Montreal,mtl,27,0,0,0,0,9,Toronto,tor,40,0,0,0,0,7,0,0,1,en
18633,8995,Week 14,14,18,66,57-11-02 19:00,0,0,Final,Hamilton,ham,4,0,0,0,0,6,Ottawa,orr,9,0,0,0,0,24,0,0,1,en
18637,8997,Week 15,15,19,67,57-11-09 19:00,0,0,Final,Ottawa,orr,12,0,0,0,0,24,Hamilton,ham,13,0,0,0,0,6,0,0,1,en
18641,8999,Week 15,15,19,68,57-11-09 19:00,0,0,Final,Toronto,tor,27,0,0,0,0,7,Montreal,mtl,0,0,0,0,0,9,0,0,1,en
18645,9001,Week 1,1,5,1,56-08-18 19:00,0,0,Final,Saskatchewan,ssk,3,0,0,0,0,4,Edmonton,edm,15,0,0,0,0,3,0,0,1,en
18649,9003,Week 1,1,5,2,56-08-18 19:00,0,0,Final,BC,bc,17,0,0,0,0,1,Calgary,cgy,14,0,0,0,0,2,0,0,1,en
18653,9005,Week 1,1,5,3,56-08-20 19:00,0,0,Final,Saskatchewan,ssk,9,0,0,0,0,4,BC,bc,20,0,0,0,0,1,0,0,1,en
18657,9007,Week 1,1,5,4,56-08-22 19:00,0,0,Final,Ottawa,orr,29,0,0,0,0,24,Hamilton,ham,21,0,0,0,0,6,0,0,1,en
18661,9009,Week 2,2,6,5,56-08-25 19:00,0,0,Final,Toronto,tor,20,0,0,0,0,7,Montreal,mtl,24,0,0,0,0,9,0,0,1,en
18665,9011,Week 2,2,6,6,56-08-25 19:00,0,0,Final,Calgary,cgy,22,0,0,0,0,2,Edmonton,edm,23,0,0,0,0,3,0,0,1,en
18669,9013,Week 2,2,6,7,56-08-25 19:00,0,0,Final,Winnipeg,wpg,16,0,0,0,0,5,Saskatchewan,ssk,28,0,0,0,0,4,0,0,1,en
18673,9015,Week 2,2,6,8,56-08-27 19:00,0,0,Final,Edmonton,edm,18,0,0,0,0,3,BC,bc,0,0,0,0,0,1,0,0,1,en
18677,9017,Week 2,2,6,9,56-08-27 19:00,0,0,Final,Calgary,cgy,15,0,0,0,0,2,Winnipeg,wpg,16,0,0,0,0,5,0,0,1,en
18681,9019,Week 3,3,7,10,56-08-29 19:00,0,0,Final,Hamilton,ham,18,0,0,0,0,6,Toronto,tor,0,0,0,0,0,7,0,0,1,en
18685,9021,Week 3,3,7,11,56-08-31 19:00,0,0,Final,Montreal,mtl,42,0,0,0,0,9,Ottawa,orr,10,0,0,0,0,24,0,0,1,en
18689,9023,Week 3,3,7,12,56-08-31 19:00,0,0,Final,BC,bc,1,0,0,0,0,1,Winnipeg,wpg,3,0,0,0,0,5,0,0,1,en
18693,9025,Week 3,3,7,13,56-09-01 19:00,0,0,Final,Saskatchewan,ssk,17,0,0,0,0,4,Calgary,cgy,27,0,0,0,0,2,0,0,1,en
18697,9027,Week 4,4,8,14,56-09-03 19:00,0,0,Final,BC,bc,10,0,0,0,0,1,Saskatchewan,ssk,24,0,0,0,0,4,0,0,1,en
18701,9029,Week 4,4,8,15,56-09-03 19:00,0,0,Final,Winnipeg,wpg,20,0,0,0,0,5,Edmonton,edm,21,0,0,0,0,3,0,0,1,en
18705,9031,Week 4,4,8,16,56-09-03 19:00,0,0,Final,Ottawa,orr,20,0,0,0,0,24,Montreal,mtl,22,0,0,0,0,9,0,0,1,en
18709,9033,Week 4,4,8,17,56-09-03 19:00,0,0,Final,Toronto,tor,21,0,0,0,0,7,Hamilton,ham,31,0,0,0,0,6,0,0,1,en
18713,9035,Week 5,5,9,18,56-09-08 19:00,0,0,Final,Hamilton,ham,21,0,0,0,0,6,Ottawa,orr,0,0,0,0,0,24,0,0,1,en
18717,9037,Week 5,5,9,19,56-09-08 19:00,0,0,Final,Montreal,mtl,28,0,0,0,0,9,Toronto,tor,51,0,0,0,0,7,0,0,1,en
18721,9039,Week 5,5,9,20,56-09-08 19:00,0,0,Final,Calgary,cgy,15,0,0,0,0,2,BC,bc,45,0,0,0,0,1,0,0,1,en
18725,9041,Week 5,5,9,21,56-09-08 19:00,0,0,Final,Edmonton,edm,4,0,0,0,0,3,Saskatchewan,ssk,31,0,0,0,0,4,0,0,1,en
18729,9043,Week 6,6,10,22,56-09-10 19:00,0,0,Final,Edmonton,edm,28,0,0,0,0,3,Calgary,cgy,15,0,0,0,0,2,0,0,1,en
18733,9045,Week 6,6,10,23,56-09-10 19:00,0,0,Final,Saskatchewan,ssk,0,0,0,0,0,4,Winnipeg,wpg,35,0,0,0,0,5,0,0,1,en
18737,9047,Week 6,6,10,24,56-09-12 19:00,0,0,Final,Ottawa,orr,21,0,0,0,0,24,Montreal,mtl,36,0,0,0,0,9,0,0,1,en
18741,9049,Week 6,6,10,25,56-09-12 19:00,0,0,Final,Toronto,tor,22,0,0,0,0,7,Hamilton,ham,21,0,0,0,0,6,0,0,1,en
18745,9051,Week 7,7,11,27,56-09-15 19:00,0,0,Final,Montreal,mtl,9,0,0,0,0,9,Ottawa,orr,20,0,0,0,0,24,0,0,1,en
18749,9053,Week 6,6,10,26,56-09-14 19:00,0,0,Final,Hamilton,ham,19,0,0,0,0,6,Toronto,tor,41,0,0,0,0,7,0,0,1,en
18753,9055,Week 7,7,11,28,56-09-15 19:00,0,0,Final,Winnipeg,wpg,6,0,0,0,0,5,Calgary,cgy,16,0,0,0,0,2,0,0,1,en
18757,9057,Week 7,7,11,29,56-09-15 19:00,0,0,Final,BC,bc,8,0,0,0,0,1,Edmonton,edm,34,0,0,0,0,3,0,0,1,en
18761,9059,Week 7,7,11,30,56-09-17 19:00,0,0,Final,Calgary,cgy,1,0,0,0,0,2,Saskatchewan,ssk,18,0,0,0,0,4,0,0,1,en
18765,9061,Week 7,7,11,31,56-09-17 19:00,0,0,Final,Winnipeg,wpg,16,0,0,0,0,5,BC,bc,15,0,0,0,0,1,0,0,1,en
18769,9063,Week 8,8,12,32,56-09-22 19:00,0,0,Final,Saskatchewan,ssk,24,0,0,0,0,4,Winnipeg,wpg,7,0,0,0,0,5,0,0,1,en
18773,9065,Week 8,8,12,33,56-09-22 19:00,0,0,Final,Calgary,cgy,0,0,0,0,0,2,Edmonton,edm,52,0,0,0,0,3,0,0,1,en
18777,9067,Week 8,8,12,34,56-09-22 19:00,0,0,Final,Hamilton,ham,14,0,0,0,0,6,Montreal,mtl,56,0,0,0,0,9,0,0,1,en
18781,9069,Week 8,8,12,35,56-09-22 19:00,0,0,Final,Ottawa,orr,31,0,0,0,0,24,Toronto,tor,20,0,0,0,0,7,0,0,1,en
18785,9071,Week 8,8,12,36,56-09-24 19:00,0,0,Final,Edmonton,edm,1,0,0,0,0,3,BC,bc,11,0,0,0,0,1,0,0,1,en
18789,9073,Week 9,9,13,37,56-09-29 19:00,0,0,Final,Winnipeg,wpg,37,0,0,0,0,5,Calgary,cgy,14,0,0,0,0,2,0,0,1,en
18793,9075,Week 9,9,13,38,56-09-29 19:00,0,0,Final,BC,bc,28,0,0,0,0,1,Saskatchewan,ssk,46,0,0,0,0,4,0,0,1,en
18797,9077,Week 9,9,13,39,56-09-29 19:00,0,0,Final,Toronto,tor,22,0,0,0,0,7,Ottawa,orr,43,0,0,0,0,24,0,0,1,en
18801,9079,Week 9,9,13,40,56-09-29 19:00,0,0,Final,Montreal,mtl,44,0,0,0,0,9,Hamilton,ham,43,0,0,0,0,6,0,0,1,en
18805,9081,Week 10,10,14,41,56-10-01 19:00,0,0,Final,BC,bc,7,0,0,0,0,1,Winnipeg,wpg,34,0,0,0,0,5,0,0,1,en
18809,9083,Week 10,10,14,42,56-10-01 19:00,0,0,Final,Saskatchewan,ssk,33,0,0,0,0,4,Edmonton,edm,7,0,0,0,0,3,0,0,1,en
18813,9085,Week 10,10,14,43,56-10-06 19:00,0,0,Final,Edmonton,edm,7,0,0,0,0,3,Winnipeg,wpg,10,0,0,0,0,5,0,0,1,en
18817,9087,Week 10,10,14,44,56-10-06 19:00,0,0,Final,Calgary,cgy,7,0,0,0,0,2,BC,bc,24,0,0,0,0,1,0,0,1,en
18821,9089,Week 10,10,14,45,56-10-06 19:00,0,0,Final,Montreal,mtl,42,0,0,0,0,9,Ottawa,orr,35,0,0,0,0,24,0,0,1,en
18825,9091,Week 10,10,14,46,56-10-06 19:00,0,0,Final,Toronto,tor,6,0,0,0,0,7,Hamilton,ham,42,0,0,0,0,6,0,0,1,en
18829,9093,Week 11,11,15,47,56-10-08 19:00,0,0,Final,Hamilton,ham,34,0,0,0,0,6,Toronto,tor,29,0,0,0,0,7,0,0,1,en
18833,9095,Week 11,11,15,48,56-10-08 19:00,0,0,Final,Ottawa,orr,9,0,0,0,0,24,Montreal,mtl,24,0,0,0,0,9,0,0,1,en
18837,9097,Week 11,11,15,49,56-10-08 19:00,0,0,Final,Edmonton,edm,36,0,0,0,0,3,Calgary,cgy,8,0,0,0,0,2,0,0,1,en
18841,9099,Week 11,11,15,50,56-10-08 19:00,0,0,Final,Winnipeg,wpg,14,0,0,0,0,5,Saskatchewan,ssk,26,0,0,0,0,4,0,0,1,en
18845,9101,Week 12,12,16,51,56-10-13 19:00,0,0,Final,Edmonton,edm,37,0,0,0,0,3,Saskatchewan,ssk,17,0,0,0,0,4,0,0,1,en
18849,9103,Week 12,12,16,52,56-10-13 19:00,0,0,Final,Winnipeg,wpg,40,0,0,0,0,5,BC,bc,8,0,0,0,0,1,0,0,1,en
18853,9105,Week 12,12,16,53,56-10-13 19:00,0,0,Final,Montreal,mtl,28,0,0,0,0,9,Toronto,tor,13,0,0,0,0,7,0,0,1,en
18857,9107,Week 12,12,16,54,56-10-13 19:00,0,0,Final,Ottawa,orr,24,0,0,0,0,24,Hamilton,ham,40,0,0,0,0,6,0,0,1,en
18861,9109,Week 13,13,17,55,56-10-15 19:00,0,0,Final,BC,bc,22,0,0,0,0,1,Calgary,cgy,21,0,0,0,0,2,0,0,1,en
18865,9111,Week 13,13,17,56,56-10-15 19:00,0,0,Final,Winnipeg,wpg,11,0,0,0,0,5,Edmonton,edm,21,0,0,0,0,3,0,0,1,en
18869,9113,Week 13,13,17,57,56-10-20 19:00,0,0,Final,Calgary,cgy,25,0,0,0,0,2,Winnipeg,wpg,17,0,0,0,0,5,0,0,1,en
18873,9115,Week 13,13,17,58,56-10-20 19:00,0,0,Final,Saskatchewan,ssk,25,0,0,0,0,4,BC,bc,22,0,0,0,0,1,0,0,1,en
18877,9117,Week 13,13,17,59,56-10-20 19:00,0,0,Final,Toronto,tor,26,0,0,0,0,7,Ottawa,orr,37,0,0,0,0,24,0,0,1,en
18881,9119,Week 13,13,17,60,56-10-20 19:00,0,0,Final,Hamilton,ham,14,0,0,0,0,6,Montreal,mtl,82,0,0,0,0,9,0,0,1,en
18885,9121,Week 14,14,18,61,56-10-22 19:00,0,0,Final,Saskatchewan,ssk,19,0,0,0,0,4,Calgary,cgy,29,0,0,0,0,2,0,0,1,en
18889,9123,Week 14,14,18,62,56-10-22 19:00,0,0,Final,BC,bc,13,0,0,0,0,1,Edmonton,edm,54,0,0,0,0,3,0,0,1,en
18893,9125,Week 14,14,18,63,56-10-27 19:00,0,0,Final,Calgary,cgy,0,0,0,0,0,2,Saskatchewan,ssk,33,0,0,0,0,4,0,0,1,en
18897,9127,Week 14,14,18,64,56-10-27 19:00,0,0,Final,Edmonton,edm,0,0,0,0,0,3,Winnipeg,wpg,33,0,0,0,0,5,0,0,1,en
18901,9129,Week 14,14,18,65,56-10-27 19:00,0,0,Final,Montreal,mtl,14,0,0,0,0,9,Hamilton,ham,50,0,0,0,0,6,0,0,1,en
18905,9131,Week 14,14,18,66,56-10-27 19:00,0,0,Final,Ottawa,orr,30,0,0,0,0,24,Toronto,tor,19,0,0,0,0,7,0,0,1,en
18909,9133,Week 15,15,19,67,56-11-03 19:00,0,0,Final,Hamilton,ham,15,0,0,0,0,6,Ottawa,orr,17,0,0,0,0,24,0,0,1,en
18913,9135,Week 15,15,19,68,56-11-03 19:00,0,0,Final,Toronto,tor,41,0,0,0,0,7,Montreal,mtl,27,0,0,0,0,9,0,0,1,en
18917,9137,Week 1,1,5,1,55-08-20 19:00,0,0,Final,Winnipeg,wpg,7,0,0,0,0,5,Saskatchewan,ssk,17,0,0,0,0,4,0,0,1,en
18921,9139,Week 1,1,5,2,55-08-20 19:00,0,0,Final,Edmonton,edm,13,0,0,0,0,3,Calgary,cgy,10,0,0,0,0,2,0,0,1,en
18925,9141,Week 1,1,5,3,55-08-22 19:00,0,0,Final,Edmonton,edm,13,0,0,0,0,3,Winnipeg,wpg,9,0,0,0,0,5,0,0,1,en
18929,9143,Week 1,1,5,4,55-08-22 19:00,0,0,Final,Calgary,cgy,8,0,0,0,0,2,BC,bc,14,0,0,0,0,1,0,0,1,en
18933,9145,Week 2,2,6,5,55-08-27 19:00,0,0,Final,BC,bc,12,0,0,0,0,1,Edmonton,edm,29,0,0,0,0,3,0,0,1,en
18937,9147,Week 2,2,6,6,55-08-27 19:00,0,0,Final,Saskatchewan,ssk,29,0,0,0,0,4,Calgary,cgy,12,0,0,0,0,2,0,0,1,en
18941,9149,Week 2,2,6,7,55-08-29 19:00,0,0,Final,Calgary,cgy,15,0,0,0,0,2,Winnipeg,wpg,13,0,0,0,0,5,0,0,1,en
18945,9151,Week 2,2,6,8,55-08-29 19:00,0,0,Final,Saskatchewan,ssk,19,0,0,0,0,4,BC,bc,13,0,0,0,0,1,0,0,1,en
18949,9153,Week 3,3,7,9,55-09-03 19:00,0,0,Final,Saskatchewan,ssk,12,0,0,0,0,4,Edmonton,edm,19,0,0,0,0,3,0,0,1,en
18953,9155,Week 3,3,7,10,55-09-03 19:00,0,0,Final,BC,bc,15,0,0,0,0,1,Winnipeg,wpg,7,0,0,0,0,5,0,0,1,en
18957,9157,Week 3,3,7,11,55-09-03 19:00,0,0,Final,Hamilton,ham,6,0,0,0,0,6,Toronto,tor,31,0,0,0,0,7,0,0,1,en
18961,9159,Week 3,3,7,12,55-09-03 19:00,0,0,Final,Ottawa,orr,22,0,0,0,0,24,Montreal,mtl,34,0,0,0,0,9,0,0,1,en
18965,9161,Week 4,4,8,13,55-09-05 19:00,0,0,Final,Montreal,mtl,18,0,0,0,0,9,Ottawa,orr,19,0,0,0,0,24,0,0,1,en
18969,9163,Week 4,4,8,14,55-09-05 19:00,0,0,Final,Toronto,tor,12,0,0,0,0,7,Hamilton,ham,37,0,0,0,0,6,0,0,1,en
18973,9165,Week 4,4,8,15,55-09-05 19:00,0,0,Final,Winnipeg,wpg,9,0,0,0,0,5,Calgary,cgy,12,0,0,0,0,2,0,0,1,en
18977,9167,Week 4,4,8,16,55-09-05 19:00,0,0,Final,BC,bc,24,0,0,0,0,1,Saskatchewan,ssk,23,0,0,0,0,4,0,0,1,en
18981,9169,Week 5,5,9,17,55-09-10 19:00,0,0,Final,Edmonton,edm,18,0,0,0,0,3,BC,bc,13,0,0,0,0,1,0,0,1,en
18985,9171,Week 5,5,9,18,08-09-10 19:00,0,0,Final,Calgary,cgy,23,0,0,0,0,2,Saskatchewan,ssk,24,0,0,0,0,4,0,0,1,en
18989,9173,Week 5,5,9,19,55-09-10 19:00,0,0,Final,Ottawa,orr,12,0,0,0,0,24,Hamilton,ham,23,0,0,0,0,6,0,0,1,en
18993,9175,Week 5,5,9,20,55-09-10 19:00,0,0,Final,Toronto,tor,11,0,0,0,0,7,Montreal,mtl,43,0,0,0,0,9,0,0,1,en
18997,9177,Week 5,5,9,21,55-09-12 19:00,0,0,Final,Calgary,cgy,12,0,0,0,0,2,Edmonton,edm,24,0,0,0,0,3,0,0,1,en
19001,9179,Week 5,5,9,22,55-09-12 19:00,0,0,Final,Saskatchewan,ssk,0,0,0,0,0,4,Winnipeg,wpg,25,0,0,0,0,5,0,0,1,en
19005,9181,Week 6,6,10,23,55-09-17 19:00,0,0,Final,Winnipeg,wpg,20,0,0,0,0,5,BC,bc,19,0,0,0,0,1,0,0,1,en
19009,9183,Week 6,6,10,24,55-09-17 19:00,0,0,Final,Edmonton,edm,26,0,0,0,0,3,Saskatchewan,ssk,9,0,0,0,0,4,0,0,1,en
19013,9185,Week 6,6,10,25,55-09-17 19:00,0,0,Final,Hamilton,ham,20,0,0,0,0,6,Montreal,mtl,38,0,0,0,0,9,0,0,1,en
19017,9187,Week 6,6,10,27,55-09-19 19:00,0,0,Final,BC,bc,24,0,0,0,0,1,Calgary,cgy,18,0,0,0,0,2,0,0,1,en
19021,9189,Week 6,6,10,26,55-09-17 19:00,0,0,Final,Ottawa,orr,27,0,0,0,0,24,Toronto,tor,12,0,0,0,0,7,0,0,1,en
19025,9191,Week 6,6,10,28,55-09-19 19:00,0,0,Final,Winnipeg,wpg,8,0,0,0,0,5,Edmonton,edm,14,0,0,0,0,3,0,0,1,en
19029,9193,Week 7,7,11,29,55-09-24 19:00,0,0,Final,Winnipeg,wpg,7,0,0,0,0,5,Saskatchewan,ssk,12,0,0,0,0,4,0,0,1,en
19033,9195,Week 7,7,11,30,55-09-24 19:00,0,0,Final,Edmonton,edm,15,0,0,0,0,3,Calgary,cgy,0,0,0,0,0,2,0,0,1,en
19037,9197,Week 7,7,11,31,55-09-24 19:00,0,0,Final,Toronto,tor,30,0,0,0,0,7,Ottawa,orr,19,0,0,0,0,24,0,0,1,en
19041,9199,Week 7,7,11,32,55-09-24 19:00,0,0,Final,Montreal,mtl,13,0,0,0,0,9,Hamilton,ham,22,0,0,0,0,6,0,0,1,en
19045,9201,Week 7,7,11,33,55-09-26 19:00,0,0,Final,Calgary,cgy,6,0,0,0,0,2,Winnipeg,wpg,25,0,0,0,0,5,0,0,1,en
19049,9203,Week 7,7,11,34,55-09-26 19:00,0,0,Final,Edmonton,edm,15,0,0,0,0,3,BC,bc,0,0,0,0,0,1,0,0,1,en
19053,9205,Week 8,8,12,35,55-10-01 19:00,0,0,Final,Saskatchewan,ssk,24,0,0,0,0,4,BC,bc,9,0,0,0,0,1,0,0,1,en
19057,9207,Week 8,8,12,36,55-10-01 19:00,0,0,Final,Edmonton,edm,0,0,0,0,0,3,Winnipeg,wpg,12,0,0,0,0,5,0,0,1,en
19061,9209,Week 8,8,12,37,55-10-01 19:00,0,0,Final,Montreal,mtl,30,0,0,0,0,9,Toronto,tor,28,0,0,0,0,7,0,0,1,en
19065,9211,Week 8,8,12,38,55-10-01 19:00,0,0,Final,Hamilton,ham,40,0,0,0,0,6,Ottawa,orr,0,0,0,0,0,24,0,0,1,en
19069,9213,Week 8,8,12,39,55-10-03 19:00,0,0,Final,BC,bc,6,0,0,0,0,1,Calgary,cgy,18,0,0,0,0,2,0,0,1,en
19073,9215,Week 8,8,12,40,55-10-03 19:00,0,0,Final,Saskatchewan,ssk,9,0,0,0,0,4,Edmonton,edm,17,0,0,0,0,3,0,0,1,en
19077,9217,Week 9,9,13,41,55-10-08 19:00,0,0,Final,BC,bc,2,0,0,0,0,1,Edmonton,edm,38,0,0,0,0,3,0,0,1,en
19081,9219,Week 9,9,13,42,55-10-08 19:00,0,0,Final,Winnipeg,wpg,13,0,0,0,0,5,Calgary,cgy,12,0,0,0,0,2,0,0,1,en
19085,9221,Week 9,9,13,43,55-10-08 19:00,0,0,Final,Toronto,tor,11,0,0,0,0,7,Hamilton,ham,15,0,0,0,0,6,0,0,1,en
19089,9223,Week 9,9,13,44,55-10-08 19:00,0,0,Final,Montreal,mtl,35,0,0,0,0,9,Ottawa,orr,7,0,0,0,0,24,0,0,1,en
19093,9225,Week 10,10,14,45,55-10-10 19:00,0,0,Final,Ottawa,orr,6,0,0,0,0,24,Montreal,mtl,43,0,0,0,0,9,0,0,1,en
19097,9227,Week 10,10,14,46,55-10-10 19:00,0,0,Final,Hamilton,ham,15,0,0,0,0,6,Toronto,tor,16,0,0,0,0,7,0,0,1,en
19101,9229,Week 10,10,14,47,55-10-10 19:00,0,0,Final,Winnipeg,wpg,18,0,0,0,0,5,BC,bc,4,0,0,0,0,1,0,0,1,en
19105,9231,Week 10,10,14,48,55-10-10 19:00,0,0,Final,Calgary,cgy,16,0,0,0,0,2,Saskatchewan,ssk,18,0,0,0,0,4,0,0,1,en
19109,9233,Week 11,11,15,49,55-10-15 19:00,0,0,Final,Calgary,cgy,18,0,0,0,0,2,BC,bc,36,0,0,0,0,1,0,0,1,en
19113,9235,Week 11,11,15,50,55-10-15 19:00,0,0,Final,Edmonton,edm,3,0,0,0,0,3,Saskatchewan,ssk,4,0,0,0,0,4,0,0,1,en
19117,9237,Week 11,11,15,51,55-10-15 19:00,0,0,Final,Ottawa,orr,1,0,0,0,0,24,Hamilton,ham,28,0,0,0,0,6,0,0,1,en
19121,9239,Week 11,11,15,52,55-10-15 19:00,0,0,Final,Toronto,tor,23,0,0,0,0,7,Montreal,mtl,44,0,0,0,0,9,0,0,1,en
19125,9241,Week 12,12,16,53,55-10-22 19:00,0,0,Final,Montreal,mtl,43,0,0,0,0,9,Toronto,tor,12,0,0,0,0,7,0,0,1,en
19129,9243,Week 12,12,16,54,55-10-22 19:00,0,0,Final,Hamilton,ham,21,0,0,0,0,6,Ottawa,orr,12,0,0,0,0,24,0,0,1,en
19133,9245,Week 12,12,16,55,55-10-22 19:00,0,0,Final,Winnipeg,wpg,0,0,0,0,0,5,Edmonton,edm,12,0,0,0,0,3,0,0,1,en
19137,9247,Week 12,12,16,56,55-10-22 19:00,0,0,Final,BC,bc,7,0,0,0,0,1,Saskatchewan,ssk,33,0,0,0,0,4,0,0,1,en
19141,9249,Week 12,12,16,57,55-10-24 19:00,0,0,Final,BC,bc,13,0,0,0,0,1,Winnipeg,wpg,24,0,0,0,0,5,0,0,1,en
19145,9251,Week 12,12,16,58,55-10-24 19:00,0,0,Final,Saskatchewan,ssk,6,0,0,0,0,4,Calgary,cgy,24,0,0,0,0,2,0,0,1,en
19149,9253,Week 13,13,17,59,55-10-29 19:00,0,0,Final,Saskatchewan,ssk,31,0,0,0,0,4,Winnipeg,wpg,13,0,0,0,0,5,0,0,1,en
19153,9255,Week 13,13,17,60,55-10-29 19:00,0,0,Final,Calgary,cgy,5,0,0,0,0,2,Edmonton,edm,30,0,0,0,0,3,0,0,1,en
19157,9257,Week 13,13,17,61,55-10-29 19:00,0,0,Final,Hamilton,ham,16,0,0,0,0,6,Montreal,mtl,41,0,0,0,0,9,0,0,1,en
19161,9259,Week 13,13,17,62,55-10-29 19:00,0,0,Final,Ottawa,orr,13,0,0,0,0,24,Toronto,tor,29,0,0,0,0,7,0,0,1,en
19165,9261,Week 14,14,18,63,55-11-05 19:00,0,0,Final,Toronto,tor,24,0,0,0,0,7,Ottawa,orr,36,0,0,0,0,24,0,0,1,en
19169,9263,Week 14,14,18,64,55-11-05 19:00,0,0,Final,Montreal,mtl,6,0,0,0,0,9,Hamilton,ham,28,0,0,0,0,6,0,0,1,en
19173,9265,Week 1,1,5,1,54-08-21 19:00,0,0,Final,Calgary,cgy,5,0,0,0,0,2,Winnipeg,wpg,17,0,0,0,0,5,0,0,1,en
